go_id	gene_id
GO:0006468	Os01g0114600
GO:0006468	Os01g0114700
GO:0006468	Os01g0114900
GO:0006468	Os01g0115500
GO:0006468	Os01g0115600
GO:0006468	Os01g0115700
GO:0006468	Os01g0115750
GO:0006468	Os01g0116000
GO:0006468	Os01g0116200
GO:0006468	Os01g0116400
GO:0006468	Os01g0116800
GO:0006468	Os01g0116900
GO:0006468	Os01g0117000
GO:0006468	Os01g0117100
GO:0006468	Os01g0117200
GO:0006468	Os01g0117300
GO:0006468	Os01g0117400
GO:0006468	Os01g0117500
GO:0006468	Os01g0117600
GO:0006468	Os01g0117700
GO:0006468	Os01g0136400
GO:0006468	Os01g0136800
GO:0006468	Os01g0136900
GO:0006468	Os01g0137250
GO:0006468	Os01g0137400
GO:0006468	Os01g0137500
GO:0006468	Os01g0137950
GO:0006468	Os01g0138300
GO:0006468	Os01g0138400
GO:0006468	Os01g0152000
GO:0006468	Os01g0152600
GO:0006468	Os01g0152687
GO:0006468	Os01g0152800
GO:0006468	Os01g0153000
GO:0006468	Os01g0155200
GO:0006468	Os01g0155500
GO:0006468	Os01g0170300
GO:0006468	Os01g0171000
GO:0006468	Os01g0174700
GO:0006468	Os01g0186700
GO:0006468	Os01g0191800
GO:0006468	Os01g0195200
GO:0006468	Os01g0198200
GO:0006468	Os01g0201200
GO:0006468	Os01g0205700
GO:0006468	Os01g0206300
GO:0006468	Os01g0206700
GO:0006468	Os01g0206800
GO:0006468	Os01g0223600
GO:0006468	Os01g0223800
GO:0006468	Os01g0223900
GO:0006468	Os01g0224000
GO:0006468	Os01g0227200
GO:0006468	Os01g0231500
GO:0006468	Os01g0233800
GO:0006468	Os01g0239700
GO:0006468	Os01g0247500
GO:0006468	Os01g0252100
GO:0006468	Os01g0253000
GO:0006468	Os01g0253100
GO:0006468	Os01g0259200
GO:0006468	Os01g0259400
GO:0006468	Os01g0267800
GO:0006468	Os01g0284300
GO:0006468	Os01g0292200
GO:0006468	Os01g0296000
GO:0006468	Os01g0296100
GO:0006468	Os01g0310500
GO:0006468	Os01g0310800
GO:0006468	Os01g0323000
GO:0006468	Os01g0323100
GO:0006468	Os01g0327600
GO:0006468	Os01g0364100
GO:0006468	Os01g0364400
GO:0006468	Os01g0364800
GO:0006468	Os01g0365000
GO:0006468	Os01g0366300
GO:0006468	Os01g0367700
GO:0006468	Os01g0384300
GO:0006468	Os01g0510100
GO:0006468	Os01g0514700
GO:0006468	Os01g0523100
GO:0006468	Os01g0535400
GO:0006468	Os01g0536000
GO:0006468	Os01g0541900
GO:0006468	Os01g0545500
GO:0006468	Os01g0546000
GO:0006468	Os01g0548600
GO:0006468	Os01g0568400
GO:0006468	Os01g0568800
GO:0006468	Os01g0570500
GO:0006468	Os01g0575400
GO:0006468	Os01g0577600
GO:0006468	Os01g0580150
GO:0006468	Os01g0581400
GO:0006468	Os01g0587400
GO:0006468	Os01g0588500
GO:0006468	Os01g0590900
GO:0006468	Os01g0601200
GO:0006468	Os01g0602800
GO:0006468	Os01g0607900
GO:0006468	Os01g0616100
GO:0006468	Os01g0621600
GO:0006468	Os01g0622600
GO:0006468	Os01g0629900
GO:0006468	Os01g0631700
GO:0006468	Os01g0641000
GO:0006468	Os01g0643800
GO:0006468	Os01g0648600
GO:0006468	Os01g0655500
GO:0006468	Os01g0664200
GO:0006468	Os01g0665200
GO:0006468	Os01g0668400
GO:0006468	Os01g0668600
GO:0006468	Os01g0668901
GO:0006468	Os01g0669100
GO:0006468	Os01g0670100
GO:0006468	Os01g0670600
GO:0006468	Os01g0674100
GO:0006468	Os01g0674800
GO:0006468	Os01g0689900
GO:0006468	Os01g0690800
GO:0006468	Os01g0691050
GO:0006468	Os01g0694000
GO:0006468	Os01g0699100
GO:0006468	Os01g0699400
GO:0006468	Os01g0699500
GO:0006468	Os01g0699600
GO:0006468	Os01g0709500
GO:0006468	Os01g0711200
GO:0006468	Os01g0718300
GO:0006468	Os01g0725800
GO:0006468	Os01g0738300
GO:0006468	Os01g0741200
GO:0006468	Os01g0742400
GO:0006468	Os01g0744300
GO:0006468	Os01g0747400
GO:0006468	Os01g0748600
GO:0006468	Os01g0750600
GO:0006468	Os01g0753200
GO:0006468	Os01g0759200
GO:0006468	Os01g0759400
GO:0006468	Os01g0769700
GO:0006468	Os01g0772600
GO:0006468	Os01g0779300
GO:0006468	Os01g0783800
GO:0006468	Os01g0784200
GO:0006468	Os01g0784700
GO:0006468	Os01g0789200
GO:0006468	Os01g0808400
GO:0006468	Os01g0810500
GO:0006468	Os01g0810600
GO:0006468	Os01g0810800
GO:0006468	Os01g0816600
GO:0006468	Os01g0818600
GO:0006468	Os01g0819100
GO:0006468	Os01g0819900
GO:0006468	Os01g0821900
GO:0006468	Os01g0822200
GO:0006468	Os01g0824600
GO:0006468	Os01g0832300
GO:0006468	Os01g0832900
GO:0006468	Os01g0837900
GO:0006468	Os01g0869900
GO:0006468	Os01g0870400
GO:0006468	Os01g0870500
GO:0006468	Os01g0871000
GO:0006468	Os01g0872800
GO:0006468	Os01g0878300
GO:0006468	Os01g0883000
GO:0006468	Os01g0885700
GO:0006468	Os01g0888700
GO:0006468	Os01g0889900
GO:0006468	Os01g0890100
GO:0006468	Os01g0890200
GO:0006468	Os01g0890600
GO:0006468	Os01g0892800
GO:0006468	Os01g0897000
GO:0006468	Os01g0899000
GO:0006468	Os01g0904200
GO:0006468	Os01g0917500
GO:0006468	Os01g0925700
GO:0006468	Os01g0927500
GO:0006468	Os01g0929200
GO:0006468	Os01g0935800
GO:0006468	Os01g0936100
GO:0006468	Os01g0957100
GO:0006468	Os01g0958000
GO:0006468	Os01g0960400
GO:0006468	Os01g0973500
GO:0006468	Os01g0976900
GO:0006468	Os02g0106900
GO:0006468	Os02g0110600
GO:0006468	Os02g0111600
GO:0006468	Os02g0116700
GO:0006468	Os02g0118200
GO:0006468	Os02g0120100
GO:0006468	Os02g0123100
GO:0006468	Os02g0126400
GO:0006468	Os02g0135200
GO:0006468	Os02g0135300
GO:0006468	Os02g0136900
GO:0006468	Os02g0148100
GO:0006468	Os02g0151100
GO:0006468	Os02g0152300
GO:0006468	Os02g0153100
GO:0006468	Os02g0153200
GO:0006468	Os02g0153400
GO:0006468	Os02g0153500
GO:0006468	Os02g0153700
GO:0006468	Os02g0153900
GO:0006468	Os02g0154000
GO:0006468	Os02g0154200
GO:0006468	Os02g0156000
GO:0006468	Os02g0161000
GO:0006468	Os02g0165100
GO:0006468	Os02g0174200
GO:0006468	Os02g0174400
GO:0006468	Os02g0176100
GO:0006468	Os02g0178000
GO:0006468	Os02g0179000
GO:0006468	Os02g0186500
GO:0006468	Os02g0190500
GO:0006468	Os02g0194400
GO:0006468	Os02g0194600
GO:0006468	Os02g0210700
GO:0006468	Os02g0211800
GO:0006468	Os02g0212900
GO:0006468	Os02g0214633
GO:0006468	Os02g0215500
GO:0006468	Os02g0215700
GO:0006468	Os02g0215900
GO:0006468	Os02g0216000
GO:0006468	Os02g0218400
GO:0006468	Os02g0218600
GO:0006468	Os02g0220700
GO:0006468	Os02g0227500
GO:0006468	Os02g0227700
GO:0006468	Os02g0228000
GO:0006468	Os02g0228300
GO:0006468	Os02g0231700
GO:0006468	Os02g0234450
GO:0006468	Os02g0236100
GO:0006468	Os02g0236200
GO:0006468	Os02g0241100
GO:0006468	Os02g0241600
GO:0006468	Os02g0280400
GO:0006468	Os02g0281000
GO:0006468	Os02g0283800
GO:0006468	Os02g0285700
GO:0006468	Os02g0298200
GO:0006468	Os02g0299000
GO:0006468	Os02g0304500
GO:0006468	Os02g0322400
GO:0006468	Os02g0459600
GO:0006468	Os02g0472700
GO:0006468	Os02g0513000
GO:0006468	Os02g0527600
GO:0006468	Os02g0549200
GO:0006468	Os02g0551100
GO:0006468	Os02g0553000
GO:0006468	Os02g0555900
GO:0006468	Os02g0559300
GO:0006468	Os02g0565500
GO:0006468	Os02g0590800
GO:0006468	Os02g0591900
GO:0006468	Os02g0594100
GO:0006468	Os02g0602100
GO:0006468	Os02g0603000
GO:0006468	Os02g0608500
GO:0006468	Os02g0615500
GO:0006468	Os02g0615800
GO:0006468	Os02g0622100
GO:0006468	Os02g0623932
GO:0006468	Os02g0624100
GO:0006468	Os02g0625300
GO:0006468	Os02g0629400
GO:0006468	Os02g0632100
GO:0006468	Os02g0633066
GO:0006468	Os02g0635600
GO:0006468	Os02g0639100
GO:0006468	Os02g0640500
GO:0006468	Os02g0648100
GO:0006468	Os02g0650500
GO:0006468	Os02g0654300
GO:0006468	Os02g0655800
GO:0006468	Os02g0665500
GO:0006468	Os02g0666300
GO:0006468	Os02g0670100
GO:0006468	Os02g0672800
GO:0006468	Os02g0681700
GO:0006468	Os02g0685900
GO:0006468	Os02g0694800
GO:0006468	Os02g0694900
GO:0006468	Os02g0700600
GO:0006468	Os02g0702500
GO:0006468	Os02g0710500
GO:0006468	Os02g0712600
GO:0006468	Os02g0712700
GO:0006468	Os02g0725000
GO:0006468	Os02g0743500
GO:0006468	Os02g0763501
GO:0006468	Os02g0767400
GO:0006468	Os02g0769700
GO:0006468	Os02g0769800
GO:0006468	Os02g0777400
GO:0006468	Os02g0777800
GO:0006468	Os02g0786200
GO:0006468	Os02g0787200
GO:0006468	Os02g0787300
GO:0006468	Os02g0788500
GO:0006468	Os02g0791700
GO:0006468	Os02g0805800
GO:0006468	Os02g0807000
GO:0006468	Os02g0807200
GO:0006468	Os02g0807800
GO:0006468	Os02g0808100
GO:0006468	Os02g0810400
GO:0006468	Os02g0811200
GO:0006468	Os02g0815900
GO:0006468	Os02g0819600
GO:0006468	Os02g0819900
GO:0006468	Os02g0821400
GO:0006468	Os02g0822900
GO:0006468	Os02g0832000
GO:0006468	Os02g0833000
GO:0006468	Os03g0101200
GO:0006468	Os03g0108000
GO:0006468	Os03g0108800
GO:0006468	Os03g0113000
GO:0006468	Os03g0114300
GO:0006468	Os03g0118400
GO:0006468	Os03g0122000
GO:0006468	Os03g0124200
GO:0006468	Os03g0125600
GO:0006468	Os03g0126800
GO:0006468	Os03g0127700
GO:0006468	Os03g0128700
GO:0006468	Os03g0130900
GO:0006468	Os03g0131000
GO:0006468	Os03g0132800
GO:0006468	Os03g0145102
GO:0006468	Os03g0148700
GO:0006468	Os03g0159100
GO:0006468	Os03g0160100
GO:0006468	Os03g0170400
GO:0006468	Os03g0179400
GO:0006468	Os03g0183800
GO:0006468	Os03g0207300
GO:0006468	Os03g0221700
GO:0006468	Os03g0223000
GO:0006468	Os03g0225100
GO:0006468	Os03g0225700
GO:0006468	Os03g0226300
GO:0006468	Os03g0226901
GO:0006468	Os03g0227900
GO:0006468	Os03g0228800
GO:0006468	Os03g0233300
GO:0006468	Os03g0241600
GO:0006468	Os03g0251700
GO:0006468	Os03g0253200
GO:0006468	Os03g0258000
GO:0006468	Os03g0262200
GO:0006468	Os03g0264300
GO:0006468	Os03g0266800
GO:0006468	Os03g0268200
GO:0006468	Os03g0269300
GO:0006468	Os03g0274800
GO:0006468	Os03g0281500
GO:0006468	Os03g0283900
GO:0006468	Os03g0285800
GO:0006468	Os03g0289100
GO:0006468	Os03g0292700
GO:0006468	Os03g0294800
GO:0006468	Os03g0295600
GO:0006468	Os03g0297800
GO:0006468	Os03g0319400
GO:0006468	Os03g0329700
GO:0006468	Os03g0332900
GO:0006468	Os03g0333200
GO:0006468	Os03g0335500
GO:0006468	Os03g0339900
GO:0006468	Os03g0364400
GO:0006468	Os03g0366200
GO:0006468	Os03g0390200
GO:0006468	Os03g0397700
GO:0006468	Os03g0401100
GO:0006468	Os03g0407900
GO:0006468	Os03g0422800
GO:0006468	Os03g0424200
GO:0006468	Os03g0426300
GO:0006468	Os03g0556600
GO:0006468	Os03g0568800
GO:0006468	Os03g0588400
GO:0006468	Os03g0610900
GO:0006468	Os03g0634400
GO:0006468	Os03g0636800
GO:0006468	Os03g0637800
GO:0006468	Os03g0638800
GO:0006468	Os03g0642300
GO:0006468	Os03g0642600
GO:0006468	Os03g0688300
GO:0006468	Os03g0703200
GO:0006468	Os03g0703400
GO:0006468	Os03g0704400
GO:0006468	Os03g0710100
GO:0006468	Os03g0711300
GO:0006468	Os03g0711800
GO:0006468	Os03g0712400
GO:0006468	Os03g0713500
GO:0006468	Os03g0717000
GO:0006468	Os03g0719500
GO:0006468	Os03g0719850
GO:0006468	Os03g0724300
GO:0006468	Os03g0744300
GO:0006468	Os03g0745700
GO:0006468	Os03g0748400
GO:0006468	Os03g0749800
GO:0006468	Os03g0755000
GO:0006468	Os03g0756200
GO:0006468	Os03g0759600
GO:0006468	Os03g0762000
GO:0006468	Os03g0763000
GO:0006468	Os03g0764300
GO:0006468	Os03g0764800
GO:0006468	Os03g0765000
GO:0006468	Os03g0772600
GO:0006468	Os03g0772700
GO:0006468	Os03g0773300
GO:0006468	Os03g0773700
GO:0006468	Os03g0788500
GO:0006468	Os03g0789000
GO:0006468	Os03g0791700
GO:0006468	Os03g0793500
GO:0006468	Os03g0808600
GO:0006468	Os03g0816100
GO:0006468	Os03g0821900
GO:0006468	Os03g0823000
GO:0006468	Os03g0825300
GO:0006468	Os03g0825800
GO:0006468	Os03g0828800
GO:0006468	Os03g0838100
GO:0006468	Os03g0839700
GO:0006468	Os03g0839900
GO:0006468	Os03g0841100
GO:0006468	Os03g0841800
GO:0006468	Os03g0844100
GO:0006468	Os03g0847600
GO:0006468	Os04g0103500
GO:0006468	Os04g0103700
GO:0006468	Os04g0109100
GO:0006468	Os04g0109400
GO:0006468	Os04g0113100
GO:0006468	Os04g0122200
GO:0006468	Os04g0125700
GO:0006468	Os04g0127500
GO:0006468	Os04g0132500
GO:0006468	Os04g0135400
GO:0006468	Os04g0136000
GO:0006468	Os04g0138800
GO:0006468	Os04g0140666
GO:0006468	Os04g0141400
GO:0006468	Os04g0155500
GO:0006468	Os04g0177000
GO:0006468	Os04g0197200
GO:0006468	Os04g0201900
GO:0006468	Os04g0202300
GO:0006468	Os04g0202800
GO:0006468	Os04g0213800
GO:0006468	Os04g0225250
GO:0006468	Os04g0226800
GO:0006468	Os04g0227200
GO:0006468	Os04g0275100
GO:0006468	Os04g0288500
GO:0006468	Os04g0291900
GO:0006468	Os04g0297933
GO:0006468	Os04g0303100
GO:0006468	Os04g0304200
GO:0006468	Os04g0307900
GO:0006468	Os04g0308100
GO:0006468	Os04g0339800
GO:0006468	Os04g0356600
GO:0006468	Os04g0365100
GO:0006468	Os04g0366000
GO:0006468	Os04g0368000
GO:0006468	Os04g0368300
GO:0006468	Os04g0368800
GO:0006468	Os04g0369066
GO:0006468	Os04g0370100
GO:0006468	Os04g0370900
GO:0006468	Os04g0371200
GO:0006468	Os04g0372100
GO:0006468	Os04g0393900
GO:0006468	Os04g0410200
GO:0006468	Os04g0419700
GO:0006468	Os04g0419900
GO:0006468	Os04g0420033
GO:0006468	Os04g0420300
GO:0006468	Os04g0420600
GO:0006468	Os04g0420900
GO:0006468	Os04g0430000
GO:0006468	Os04g0430400
GO:0006468	Os04g0432000
GO:0006468	Os04g0437600
GO:0006468	Os04g0439600
GO:0006468	Os04g0457800
GO:0006468	Os04g0463000
GO:0006468	Os04g0465900
GO:0006468	Os04g0472500
GO:0006468	Os04g0475100
GO:0006468	Os04g0475200
GO:0006468	Os04g0487200
GO:0006468	Os04g0488000
GO:0006468	Os04g0488700
GO:0006468	Os04g0506100
GO:0006468	Os04g0506700
GO:0006468	Os04g0509000
GO:0006468	Os04g0514800
GO:0006468	Os04g0517500
GO:0006468	Os04g0517700
GO:0006468	Os04g0531400
GO:0006468	Os04g0531500
GO:0006468	Os04g0534200
GO:0006468	Os04g0540900
GO:0006468	Os04g0543000
GO:0006468	Os04g0546300
GO:0006468	Os04g0548400
GO:0006468	Os04g0559800
GO:0006468	Os04g0560600
GO:0006468	Os04g0563900
GO:0006468	Os04g0576900
GO:0006468	Os04g0584100
GO:0006468	Os04g0584600
GO:0006468	Os04g0598600
GO:0006468	Os04g0598800
GO:0006468	Os04g0598900
GO:0006468	Os04g0599000
GO:0006468	Os04g0602800
GO:0006468	Os04g0608900
GO:0006468	Os04g0610900
GO:0006468	Os04g0616200
GO:0006468	Os04g0616300
GO:0006468	Os04g0616400
GO:0006468	Os04g0616500
GO:0006468	Os04g0616600
GO:0006468	Os04g0616700
GO:0006468	Os04g0618700
GO:0006468	Os04g0619400
GO:0006468	Os04g0619600
GO:0006468	Os04g0631800
GO:0006468	Os04g0632100
GO:0006468	Os04g0632500
GO:0006468	Os04g0632901
GO:0006468	Os04g0633200
GO:0006468	Os04g0633300
GO:0006468	Os04g0633600
GO:0006468	Os04g0633800
GO:0006468	Os04g0633900
GO:0006468	Os04g0634000
GO:0006468	Os04g0634400
GO:0006468	Os04g0634500
GO:0006468	Os04g0640500
GO:0006468	Os04g0649700
GO:0006468	Os04g0654600
GO:0006468	Os04g0654800
GO:0006468	Os04g0655000
GO:0006468	Os04g0655300
GO:0006468	Os04g0655400
GO:0006468	Os04g0658700
GO:0006468	Os04g0660500
GO:0006468	Os04g0672100
GO:0006468	Os04g0679200
GO:0006468	Os04g0683600
GO:0006468	Os04g0685900
GO:0006468	Os04g0686600
GO:0006468	Os04g0686650
GO:0006468	Os04g0689400
GO:0006468	Os04g0691100
GO:0006468	Os05g0100700
GO:0006468	Os05g0108300
GO:0006468	Os05g0110900
GO:0006468	Os05g0125200
GO:0006468	Os05g0125300
GO:0006468	Os05g0125400
GO:0006468	Os05g0127300
GO:0006468	Os05g0130100
GO:0006468	Os05g0134000
GO:0006468	Os05g0135100
GO:0006468	Os05g0135800
GO:0006468	Os05g0136200
GO:0006468	Os05g0143500
GO:0006468	Os05g0165900
GO:0006468	Os05g0166300
GO:0006468	Os05g0166600
GO:0006468	Os05g0169600
GO:0006468	Os05g0207500
GO:0006468	Os05g0207700
GO:0006468	Os05g0208100
GO:0006468	Os05g0218400
GO:0006468	Os05g0231100
GO:0006468	Os05g0237400
GO:0006468	Os05g0256500
GO:0006468	Os05g0258400
GO:0006468	Os05g0263100
GO:0006468	Os05g0280700
GO:0006468	Os05g0305900
GO:0006468	Os05g0317700
GO:0006468	Os05g0317900
GO:0006468	Os05g0318100
GO:0006468	Os05g0318600
GO:0006468	Os05g0318700
GO:0006468	Os05g0319700
GO:0006468	Os05g0323800
GO:0006468	Os05g0332300
GO:0006468	Os05g0333100
GO:0006468	Os05g0334750
GO:0006468	Os05g0353500
GO:0006468	Os05g0371600
GO:0006468	Os05g0372100
GO:0006468	Os05g0387700
GO:0006468	Os05g0389700
GO:0006468	Os05g0392300
GO:0006468	Os05g0398800
GO:0006468	Os05g0414700
GO:0006468	Os05g0422300
GO:0006468	Os05g0423500
GO:0006468	Os05g0433100
GO:0006468	Os05g0436100
GO:0006468	Os05g0440800
GO:0006468	Os05g0463000
GO:0006468	Os05g0466900
GO:0006468	Os05g0467000
GO:0006468	Os05g0471000
GO:0006468	Os05g0476350
GO:0006468	Os05g0476466
GO:0006468	Os05g0478300
GO:0006468	Os05g0480000
GO:0006468	Os05g0480400
GO:0006468	Os05g0481100
GO:0006468	Os05g0486100
GO:0006468	Os05g0489900
GO:0006468	Os05g0491400
GO:0006468	Os05g0491900
GO:0006468	Os05g0493100
GO:0006468	Os05g0498900
GO:0006468	Os05g0501400
GO:0006468	Os05g0511400
GO:0006468	Os05g0514200
GO:0006468	Os05g0516400
GO:0006468	Os05g0519200
GO:0006468	Os05g0522600
GO:0006468	Os05g0524500
GO:0006468	Os05g0524732
GO:0006468	Os05g0525000
GO:0006468	Os05g0525501
GO:0006468	Os05g0525600
GO:0006468	Os05g0525800
GO:0006468	Os05g0530500
GO:0006468	Os05g0545300
GO:0006468	Os05g0545400
GO:0006468	Os05g0549100
GO:0006468	Os05g0550700
GO:0006468	Os05g0550800
GO:0006468	Os05g0560300
GO:0006468	Os05g0566400
GO:0006468	Os05g0571000
GO:0006468	Os05g0576800
GO:0006468	Os05g0577700
GO:0006468	Os05g0585500
GO:0006468	Os05g0585800
GO:0006468	Os05g0588300
GO:0006468	Os05g0589700
GO:0006468	Os05g0591800
GO:0006468	Os05g0593800
GO:0006468	Os05g0595800
GO:0006468	Os06g0126250
GO:0006468	Os06g0127300
GO:0006468	Os06g0130100
GO:0006468	Os06g0134700
GO:0006468	Os06g0140800
GO:0006468	Os06g0142500
GO:0006468	Os06g0142650
GO:0006468	Os06g0147800
GO:0006468	Os06g0151700
GO:0006468	Os06g0154500
GO:0006468	Os06g0163000
GO:0006468	Os06g0164900
GO:0006468	Os06g0165500
GO:0006468	Os06g0166900
GO:0006468	Os06g0168800
GO:0006468	Os06g0170100
GO:0006468	Os06g0181200
GO:0006468	Os06g0184500
GO:0006468	Os06g0185966
GO:0006468	Os06g0186000
GO:0006468	Os06g0186100
GO:0006468	Os06g0191300
GO:0006468	Os06g0191500
GO:0006468	Os06g0198900
GO:0006468	Os06g0202900
GO:0006468	Os06g0203800
GO:0006468	Os06g0210400
GO:0006468	Os06g0225300
GO:0006468	Os06g0232100
GO:0006468	Os06g0274500
GO:0006468	Os06g0283300
GO:0006468	Os06g0285400
GO:0006468	Os06g0288100
GO:0006468	Os06g0291600
GO:0006468	Os06g0328400
GO:0006468	Os06g0334300
GO:0006468	Os06g0334400
GO:0006468	Os06g0367900
GO:0006468	Os06g0473200
GO:0006468	Os06g0486000
GO:0006468	Os06g0486400
GO:0006468	Os06g0488050
GO:0006468	Os06g0494100
GO:0006468	Os06g0496800
GO:0006468	Os06g0509100
GO:0006468	Os06g0543400
GO:0006468	Os06g0544100
GO:0006468	Os06g0547900
GO:0006468	Os06g0552000
GO:0006468	Os06g0557100
GO:0006468	Os06g0557700
GO:0006468	Os06g0574200
GO:0006468	Os06g0574550
GO:0006468	Os06g0575000
GO:0006468	Os06g0575400
GO:0006468	Os06g0581500
GO:0006468	Os06g0583600
GO:0006468	Os06g0585950
GO:0006468	Os06g0585982
GO:0006468	Os06g0586150
GO:0006468	Os06g0587200
GO:0006468	Os06g0588800
GO:0006468	Os06g0589600
GO:0006468	Os06g0589800
GO:0006468	Os06g0602500
GO:0006468	Os06g0606000
GO:0006468	Os06g0619600
GO:0006468	Os06g0620200
GO:0006468	Os06g0625200
GO:0006468	Os06g0636600
GO:0006468	Os06g0638500
GO:0006468	Os06g0639500
GO:0006468	Os06g0646400
GO:0006468	Os06g0654600
GO:0006468	Os06g0660800
GO:0006468	Os06g0663000
GO:0006468	Os06g0663200
GO:0006468	Os06g0663400
GO:0006468	Os06g0663900
GO:0006468	Os06g0667000
GO:0006468	Os06g0676600
GO:0006468	Os06g0689600
GO:0006468	Os06g0690200
GO:0006468	Os06g0691800
GO:0006468	Os06g0692100
GO:0006468	Os06g0692300
GO:0006468	Os06g0692500
GO:0006468	Os06g0692600
GO:0006468	Os06g0693000
GO:0006468	Os06g0693200
GO:0006468	Os06g0693900
GO:0006468	Os06g0699400
GO:0006468	Os06g0703000
GO:0006468	Os06g0705200
GO:0006468	Os06g0706600
GO:0006468	Os06g0708000
GO:0006468	Os06g0714200
GO:0006468	Os06g0714900
GO:0006468	Os06g0717200
GO:0006468	Os06g0724900
GO:0006468	Os06g0727400
GO:0006468	Os07g0107800
GO:0006468	Os07g0114400
GO:0006468	Os07g0119000
GO:0006468	Os07g0121200
GO:0006468	Os07g0129800
GO:0006468	Os07g0129900
GO:0006468	Os07g0130100
GO:0006468	Os07g0130200
GO:0006468	Os07g0130400
GO:0006468	Os07g0130800
GO:0006468	Os07g0131375
GO:0006468	Os07g0131500
GO:0006468	Os07g0132500
GO:0006468	Os07g0133100
GO:0006468	Os07g0134200
GO:0006468	Os07g0134600
GO:0006468	Os07g0137800
GO:0006468	Os07g0141100
GO:0006468	Os07g0145400
GO:0006468	Os07g0147600
GO:0006468	Os07g0150700
GO:0006468	Os07g0152200
GO:0006468	Os07g0159700
GO:0006468	Os07g0161600
GO:0006468	Os07g0162300
GO:0006468	Os07g0166700
GO:0006468	Os07g0171300
GO:0006468	Os07g0176600
GO:0006468	Os07g0185000
GO:0006468	Os07g0186200
GO:0006468	Os07g0194100
GO:0006468	Os07g0203925
GO:0006468	Os07g0207100
GO:0006468	Os07g0227300
GO:0006468	Os07g0248600
GO:0006468	Os07g0262800
GO:0006468	Os07g0283050
GO:0006468	Os07g0283125
GO:0006468	Os07g0301500
GO:0006468	Os07g0409900
GO:0006468	Os07g0438550
GO:0006468	Os07g0443700
GO:0006468	Os07g0471000
GO:0006468	Os07g0472400
GO:0006468	Os07g0475900
GO:0006468	Os07g0487300
GO:0006468	Os07g0488400
GO:0006468	Os07g0493200
GO:0006468	Os07g0493800
GO:0006468	Os07g0494300
GO:0006468	Os07g0494800
GO:0006468	Os07g0495150
GO:0006468	Os07g0498400
GO:0006468	Os07g0507300
GO:0006468	Os07g0508500
GO:0006468	Os07g0515100
GO:0006468	Os07g0534100
GO:0006468	Os07g0534300
GO:0006468	Os07g0534700
GO:0006468	Os07g0535800
GO:0006468	Os07g0537000
GO:0006468	Os07g0537400
GO:0006468	Os07g0537500
GO:0006468	Os07g0537600
GO:0006468	Os07g0537900
GO:0006468	Os07g0538200
GO:0006468	Os07g0538400
GO:0006468	Os07g0538700
GO:0006468	Os07g0539700
GO:0006468	Os07g0540100
GO:0006468	Os07g0540500
GO:0006468	Os07g0540800
GO:0006468	Os07g0541000
GO:0006468	Os07g0541200
GO:0006468	Os07g0541400
GO:0006468	Os07g0541500
GO:0006468	Os07g0541700
GO:0006468	Os07g0541800
GO:0006468	Os07g0541900
GO:0006468	Os07g0542400
GO:0006468	Os07g0542600
GO:0006468	Os07g0550500
GO:0006468	Os07g0550900
GO:0006468	Os07g0551300
GO:0006468	Os07g0553633
GO:0006468	Os07g0565400
GO:0006468	Os07g0568100
GO:0006468	Os07g0568600
GO:0006468	Os07g0569550
GO:0006468	Os07g0569800
GO:0006468	Os07g0572800
GO:0006468	Os07g0574100
GO:0006468	Os07g0575600
GO:0006468	Os07g0575700
GO:0006468	Os07g0575750
GO:0006468	Os07g0584100
GO:0006468	Os07g0596600
GO:0006468	Os07g0597200
GO:0006468	Os07g0602700
GO:0006468	Os07g0613500
GO:0006468	Os07g0618400
GO:0006468	Os07g0619800
GO:0006468	Os07g0622000
GO:0006468	Os07g0626500
GO:0006468	Os07g0628700
GO:0006468	Os07g0628900
GO:0006468	Os07g0632800
GO:0006468	Os07g0637000
GO:0006468	Os07g0641200
GO:0006468	Os07g0668500
GO:0006468	Os07g0668900
GO:0006468	Os07g0676400
GO:0006468	Os07g0678300
GO:0006468	Os07g0678600
GO:0006468	Os07g0680900
GO:0006468	Os07g0681100
GO:0006468	Os07g0686800
GO:0006468	Os07g0687000
GO:0006468	Os07g0693000
GO:0006468	Os07g0695300
GO:0006468	Os08g0103000
GO:0006468	Os08g0109800
GO:0006468	Os08g0112500
GO:0006468	Os08g0117700
GO:0006468	Os08g0123900
GO:0006468	Os08g0124000
GO:0006468	Os08g0124100
GO:0006468	Os08g0124500
GO:0006468	Os08g0124600
GO:0006468	Os08g0124700
GO:0006468	Os08g0125200
GO:0006468	Os08g0125800
GO:0006468	Os08g0138700
GO:0006468	Os08g0157000
GO:0006468	Os08g0174700
GO:0006468	Os08g0176200
GO:0006468	Os08g0179000
GO:0006468	Os08g0200500
GO:0006468	Os08g0203400
GO:0006468	Os08g0203600
GO:0006468	Os08g0203700
GO:0006468	Os08g0224100
GO:0006468	Os08g0247700
GO:0006468	Os08g0248100
GO:0006468	Os08g0249100
GO:0006468	Os08g0275200
GO:0006468	Os08g0276400
GO:0006468	Os08g0285600
GO:0006468	Os08g0331900
GO:0006468	Os08g0335500
GO:0006468	Os08g0342300
GO:0006468	Os08g0343000
GO:0006468	Os08g0365500
GO:0006468	Os08g0365800
GO:0006468	Os08g0374600
GO:0006468	Os08g0376300
