go_id	gene_id
GO:0004190	Os08g0207800
GO:0004190	Os08g0208200
GO:0004190	Os08g0255500
GO:0004190	Os08g0267300
GO:0004190	Os08g0469000
GO:0004190	Os08g0469100
GO:0004190	Os09g0423500
GO:0004190	Os09g0452400
GO:0004190	Os09g0452800
GO:0004190	Os09g0482200
GO:0004190	Os09g0482500
GO:0004190	Os09g0542100
GO:0004190	Os10g0393100
GO:0004190	Os10g0447300
GO:0004190	Os10g0538200
GO:0004190	Os10g0539200
GO:0004190	Os11g0183900
GO:0004190	Os11g0184600
GO:0004190	Os11g0184800
GO:0004190	Os11g0215400
GO:0004190	Os11g0433200
GO:0004190	Os12g0153700
GO:0004190	Os12g0177500
GO:0004190	Os12g0450300
GO:0004190	Os12g0583300
GO:0004197	Os01g0177200
GO:0004197	Os01g0330200
GO:0004197	Os01g0347600
GO:0004197	Os01g0559600
GO:0004197	Os01g0613500
GO:0004197	Os01g0613800
GO:0004197	Os01g0799900
GO:0004197	Os01g0971400
GO:0004197	Os02g0573400
GO:0004197	Os02g0644000
GO:0004197	Os02g0709400
GO:0004197	Os02g0715000
GO:0004197	Os02g0795000
GO:0004197	Os03g0100030
GO:0004197	Os03g0190800
GO:0004197	Os03g0192800
GO:0004197	Os03g0388900
GO:0004197	Os03g0389000
GO:0004197	Os03g0389100
GO:0004197	Os03g0389400
GO:0004197	Os03g0389501
GO:0004197	Os04g0107700
GO:0004197	Os04g0206300
GO:0004197	Os04g0207600
GO:0004197	Os04g0208200
GO:0004197	Os04g0311400
GO:0004197	Os04g0452400
GO:0004197	Os04g0537900
GO:0004197	Os04g0650000
GO:0004197	Os04g0670200
GO:0004197	Os04g0670500
GO:0004197	Os05g0108600
GO:0004197	Os05g0310500
GO:0004197	Os05g0496400
GO:0004197	Os05g0496500
GO:0004197	Os05g0508300
GO:0004197	Os05g0510300
GO:0004197	Os05g0593900
GO:0004197	Os06g0105100
GO:0004197	Os06g0582600
GO:0004197	Os06g0654000
GO:0004197	Os07g0480900
GO:0004197	Os07g0661300
GO:0004197	Os08g0478500
GO:0004197	Os08g0527100
GO:0004197	Os08g0527200
GO:0004197	Os08g0527600
GO:0004197	Os08g0527900
GO:0004197	Os08g0528100
GO:0004197	Os08g0556900
GO:0004197	Os09g0381400
GO:0004197	Os09g0442300
GO:0004197	Os09g0464400
GO:0004197	Os09g0497500
GO:0004197	Os09g0505100
GO:0004197	Os09g0564000
GO:0004197	Os09g0564200
GO:0004197	Os09g0564400
GO:0004197	Os09g0564600
GO:0004197	Os09g0564700
GO:0004197	Os09g0565000
GO:0004197	Os10g0565100
GO:0004197	Os11g0134700
GO:0004197	Os11g0255300
GO:0004197	Os11g0573000
GO:0004197	Os12g0273800
GO:0004197	Os12g0489100
GO:0004197	Os12g0489200
GO:0004198	Os02g0709400
GO:0004222	Os01g0142100
GO:0004222	Os01g0191500
GO:0004222	Os01g0295900
GO:0004222	Os01g0558850
GO:0004222	Os01g0574400
GO:0004222	Os01g0574500
GO:0004222	Os01g0590700
GO:0004222	Os01g0618800
GO:0004222	Os01g0654200
GO:0004222	Os01g0711100
GO:0004222	Os01g0739000
GO:0004222	Os01g0739400
GO:0004222	Os01g0778800
GO:0004222	Os01g0779100
GO:0004222	Os01g0842600
GO:0004222	Os01g0902200
GO:0004222	Os01g0966300
GO:0004222	Os01g0970700
GO:0004222	Os02g0227000
GO:0004222	Os02g0649700
GO:0004222	Os02g0680400
GO:0004222	Os02g0735100
GO:0004222	Os02g0740700
GO:0004222	Os02g0830100
GO:0004222	Os03g0212700
GO:0004222	Os03g0336300
GO:0004222	Os03g0579000
GO:0004222	Os03g0731500
GO:0004222	Os03g0792400
GO:0004222	Os04g0482700
GO:0004222	Os05g0194600
GO:0004222	Os05g0458400
GO:0004222	Os05g0524300
GO:0004222	Os06g0229000
GO:0004222	Os06g0229066
GO:0004222	Os06g0239100
GO:0004222	Os06g0625400
GO:0004222	Os06g0669400
GO:0004222	Os06g0686500
GO:0004222	Os06g0725900
GO:0004222	Os07g0570100
GO:0004222	Os07g0570300
GO:0004222	Os07g0570500
GO:0004222	Os10g0557900
GO:0004222	Os10g0558100
GO:0004222	Os10g0558125
GO:0004222	Os12g0288900
GO:0004222	Os12g0485000
GO:0004252	Os01g0108200
GO:0004252	Os01g0147300
GO:0004252	Os01g0268800
GO:0004252	Os01g0271400
GO:0004252	Os01g0278950
GO:0004252	Os01g0279000
GO:0004252	Os01g0283500
GO:0004252	Os01g0507900
GO:0004252	Os01g0702300
GO:0004252	Os01g0727800
GO:0004252	Os01g0727840
GO:0004252	Os01g0763100
GO:0004252	Os01g0769200
GO:0004252	Os01g0794800
GO:0004252	Os01g0795000
GO:0004252	Os01g0795100
GO:0004252	Os01g0795200
GO:0004252	Os01g0795400
GO:0004252	Os01g0806000
GO:0004252	Os01g0868800
GO:0004252	Os01g0868900
GO:0004252	Os01g0895500
GO:0004252	Os02g0198700
GO:0004252	Os02g0269600
GO:0004252	Os02g0270200
GO:0004252	Os02g0270800
GO:0004252	Os02g0270900
GO:0004252	Os02g0271000
GO:0004252	Os02g0271600
GO:0004252	Os02g0326700
GO:0004252	Os02g0634500
GO:0004252	Os02g0664300
GO:0004252	Os02g0665300
GO:0004252	Os02g0728100
GO:0004252	Os02g0742500
GO:0004252	Os02g0778900
GO:0004252	Os02g0779000
GO:0004252	Os02g0779200
GO:0004252	Os02g0779900
GO:0004252	Os02g0780200
GO:0004252	Os03g0116400
GO:0004252	Os03g0119300
GO:0004252	Os03g0143100
GO:0004252	Os03g0158700
GO:0004252	Os03g0221100
GO:0004252	Os03g0242900
GO:0004252	Os03g0306400
GO:0004252	Os03g0308100
GO:0004252	Os03g0344900
GO:0004252	Os03g0411500
GO:0004252	Os03g0430500
GO:0004252	Os03g0605300
GO:0004252	Os03g0651100
GO:0004252	Os03g0761500
GO:0004252	Os03g0838500
GO:0004252	Os04g0103300
GO:0004252	Os04g0120300
GO:0004252	Os04g0120350
GO:0004252	Os04g0121100
GO:0004252	Os04g0121200
GO:0004252	Os04g0121300
GO:0004252	Os04g0126600
GO:0004252	Os04g0127100
GO:0004252	Os04g0127200
GO:0004252	Os04g0127300
GO:0004252	Os04g0127600
GO:0004252	Os04g0182300
GO:0004252	Os04g0430700
GO:0004252	Os04g0459900
GO:0004252	Os04g0509300
GO:0004252	Os04g0525600
GO:0004252	Os04g0543700
GO:0004252	Os04g0558900
GO:0004252	Os04g0559000
GO:0004252	Os04g0561500
GO:0004252	Os04g0569300
GO:0004252	Os04g0573300
GO:0004252	Os05g0147500
GO:0004252	Os05g0220600
GO:0004252	Os05g0368700
GO:0004252	Os05g0417100
GO:0004252	Os05g0432700
GO:0004252	Os05g0435800
GO:0004252	Os05g0568900
GO:0004252	Os05g0592100
GO:0004252	Os06g0136800
GO:0004252	Os06g0151600
GO:0004252	Os06g0163500
GO:0004252	Os06g0234100
GO:0004252	Os06g0609301
GO:0004252	Os06g0609400
GO:0004252	Os06g0624100
GO:0004252	Os06g0682900
GO:0004252	Os06g0700000
GO:0004252	Os06g0730600
GO:0004252	Os07g0438600
GO:0004252	Os07g0578300
GO:0004252	Os07g0655400
GO:0004252	Os07g0685900
GO:0004252	Os07g0689150
GO:0004252	Os07g0689300
GO:0004252	Os08g0326700
GO:0004252	Os08g0359300
GO:0004252	Os08g0452100
GO:0004252	Os08g0546700
GO:0004252	Os09g0441000
GO:0004252	Os09g0453700
GO:0004252	Os09g0454100
GO:0004252	Os09g0475700
GO:0004252	Os09g0479900
GO:0004252	Os09g0482660
GO:0004252	Os09g0525900
GO:0004252	Os09g0530800
GO:0004252	Os09g0533400
GO:0004252	Os10g0394200
GO:0004252	Os10g0415600
GO:0004252	Os10g0415800
GO:0004252	Os10g0521900
GO:0004252	Os10g0524600
GO:0004252	Os10g0580800
GO:0004252	Os11g0246600
GO:0004252	Os11g0261600
GO:0004252	Os11g0704800
GO:0004252	Os12g0427600
GO:0004252	Os12g0616600
GO:0004298	Os01g0811100
GO:0004298	Os02g0133800
GO:0004298	Os02g0182500
GO:0004298	Os02g0634900
GO:0004298	Os02g0770000
GO:0004298	Os03g0180400
GO:0004298	Os03g0387100
GO:0004298	Os03g0695600
GO:0004298	Os05g0187000
GO:0004298	Os05g0490800
GO:0004298	Os06g0139900
GO:0004298	Os06g0153800
GO:0004298	Os06g0167600
GO:0004298	Os06g0176000
GO:0004298	Os06g0177100
GO:0004298	Os06g0643100
GO:0004298	Os07g0614100
GO:0004298	Os08g0529100
GO:0004298	Os08g0548900
GO:0004298	Os09g0505600
GO:0004298	Os09g0515200
GO:0004298	Os09g0538200
GO:0004298	Os11g0615700
GO:0004300	Os01g0752200
GO:0004300	Os02g0274100
GO:0004310	Os03g0805100
GO:0004310	Os06g0729000
GO:0004310	Os07g0200700
GO:0004310	Os09g0555500
GO:0004310	Os12g0626400
GO:0004311	Os07g0580900
GO:0004314	Os03g0297400
GO:0004315	Os04g0643300
GO:0004316	Os02g0503500
GO:0004316	Os04g0376300
GO:0004316	Os12g0242700
GO:0004321	Os01g0901500
GO:0004321	Os03g0152400
GO:0004322	Os01g0127200
GO:0004322	Os01g0783600
GO:0004324	Os02g0103800
GO:0004324	Os03g0784700
GO:0004324	Os07g0147900
GO:0004325	Os05g0361200
GO:0004325	Os09g0297000
GO:0004326	Os03g0111100
GO:0004326	Os10g0503200
GO:0004326	Os12g0623800
GO:0004329	Os09g0446800
GO:0004331	Os03g0294200
GO:0004331	Os05g0164100
GO:0004332	Os01g0118000
GO:0004332	Os01g0905800
GO:0004332	Os05g0402700
GO:0004332	Os06g0608700
GO:0004332	Os08g0120600
GO:0004332	Os10g0163340
GO:0004332	Os11g0171300
GO:0004332	Os12g0169600
GO:0004333	Os03g0337900
GO:0004334	Os02g0196800
GO:0004335	Os03g0832600
GO:0004335	Os04g0608100
GO:0004337	Os01g0695300
GO:0004337	Os01g0703400
GO:0004337	Os04g0657100
GO:0004337	Os05g0543400
GO:0004338	Os03g0703100
GO:0004338	Os04g0474800
GO:0004338	Os07g0656200
GO:0004343	Os05g0516300
GO:0004343	Os09g0488000
GO:0004345	Os02g0600400
GO:0004345	Os03g0318500
GO:0004345	Os03g0412800
GO:0004345	Os04g0485300
GO:0004345	Os07g0406300
GO:0004347	Os03g0776000
GO:0004347	Os06g0256500
GO:0004347	Os08g0478800
GO:0004347	Os09g0465600
GO:0004348	Os07g0444000
GO:0004348	Os08g0111200
GO:0004348	Os10g0473400
GO:0004348	Os11g0242100
GO:0004349	Os01g0848200
GO:0004349	Os02g0657600
GO:0004349	Os04g0550500
GO:0004349	Os05g0455500
GO:0004350	Os01g0848200
GO:0004350	Os05g0455500
GO:0004351	Os03g0236200
GO:0004351	Os03g0720300
GO:0004351	Os04g0447400
GO:0004351	Os04g0447800
GO:0004351	Os05g0421750
GO:0004351	Os08g0465800
GO:0004352	Os02g0650900
GO:0004352	Os03g0794500
GO:0004352	Os04g0543900
GO:0004353	Os02g0650900
GO:0004353	Os03g0794500
GO:0004353	Os04g0543900
GO:0004356	Os02g0735200
GO:0004356	Os03g0223400
GO:0004356	Os03g0712800
GO:0004356	Os04g0659100
GO:0004356	Os10g0456500
GO:0004357	Os05g0129000
GO:0004357	Os07g0462000
GO:0004358	Os03g0279400
GO:0004359	Os02g0130100
GO:0004362	Os02g0813500
GO:0004362	Os03g0163300
GO:0004362	Os10g0415300
GO:0004363	Os11g0642800
GO:0004363	Os12g0263000
GO:0004363	Os12g0528400
GO:0004364	Os01g0369700
GO:0004364	Os01g0692100
GO:0004364	Os01g0949750
GO:0004364	Os03g0134900
GO:0004364	Os03g0283000
GO:0004364	Os03g0643700
GO:0004364	Os03g0785900
GO:0004364	Os08g0558200
GO:0004364	Os09g0367700
GO:0004364	Os09g0467200
GO:0004364	Os10g0395400
GO:0004364	Os10g0525400
GO:0004364	Os10g0527400
GO:0004364	Os10g0527800
GO:0004364	Os10g0528100
GO:0004364	Os10g0529300
GO:0004364	Os10g0530400
GO:0004364	Os10g0530900
GO:0004364	Os10g0531400
GO:0004364	Os12g0210200
GO:0004364	Os12g0210300
GO:0004365	Os02g0601300
GO:0004365	Os04g0486600
GO:0004365	Os08g0126300
GO:0004366	Os10g0577900
GO:0004367	Os01g0801600
GO:0004367	Os01g0939600
GO:0004367	Os01g0971600
GO:0004367	Os05g0495700
GO:0004367	Os07g0229800
GO:0004368	Os04g0224900
GO:0004368	Os04g0225001
GO:0004370	Os04g0647800
GO:0004371	Os03g0719300
GO:0004372	Os01g0874900
GO:0004372	Os03g0738400
GO:0004372	Os05g0429000
GO:0004372	Os09g0278300
GO:0004372	Os11g0455800
GO:0004372	Os12g0409000
GO:0004373	Os02g0744700
GO:0004373	Os06g0133000
GO:0004373	Os06g0229800
GO:0004373	Os07g0412100
GO:0004373	Os08g0191433
GO:0004373	Os10g0437600
GO:0004375	Os01g0711400
GO:0004375	Os06g0611900
GO:0004379	Os01g0708100
GO:0004383	Os12g0595800
GO:0004385	Os03g0320900
GO:0004385	Os12g0515600
GO:0004386	Os01g0102800
GO:0004386	Os01g0118100
GO:0004386	Os01g0164500
GO:0004386	Os01g0172200
GO:0004386	Os01g0184500
GO:0004386	Os01g0197200
GO:0004386	Os01g0212100
GO:0004386	Os01g0256800
GO:0004386	Os01g0367900
GO:0004386	Os01g0549400
GO:0004386	Os01g0549700
GO:0004386	Os01g0618400
GO:0004386	Os01g0618500
GO:0004386	Os01g0636700
GO:0004386	Os01g0691600
GO:0004386	Os01g0767700
GO:0004386	Os01g0779400
GO:0004386	Os01g0881000
GO:0004386	Os01g0909200
GO:0004386	Os01g0911100
GO:0004386	Os01g0952200
GO:0004386	Os02g0111900
GO:0004386	Os02g0150100
GO:0004386	Os02g0201900
GO:0004386	Os02g0221300
GO:0004386	Os02g0301500
GO:0004386	Os02g0527100
GO:0004386	Os02g0636300
GO:0004386	Os02g0641800
GO:0004386	Os02g0650800
GO:0004386	Os02g0689800
GO:0004386	Os02g0710800
GO:0004386	Os02g0736600
GO:0004386	Os02g0739000
GO:0004386	Os02g0762800
GO:0004386	Os02g0780800
GO:0004386	Os02g0795900
GO:0004386	Os02g0826100
GO:0004386	Os03g0101700
GO:0004386	Os03g0121800
GO:0004386	Os03g0158200
GO:0004386	Os03g0165200
GO:0004386	Os03g0165266
GO:0004386	Os03g0213400
GO:0004386	Os03g0219700
GO:0004386	Os03g0282700
GO:0004386	Os03g0308500
GO:0004386	Os03g0314100
GO:0004386	Os03g0423850
GO:0004386	Os03g0583900
GO:0004386	Os03g0586900
GO:0004386	Os03g0597200
GO:0004386	Os03g0708600
GO:0004386	Os03g0728800
GO:0004386	Os03g0743800
GO:0004386	Os03g0746500
GO:0004386	Os03g0748800
GO:0004386	Os03g0802700
GO:0004386	Os03g0805200
GO:0004386	Os03g0827700
GO:0004386	Os04g0206200
GO:0004386	Os04g0433800
GO:0004386	Os04g0459800
GO:0004386	Os04g0486800
GO:0004386	Os04g0509300
GO:0004386	Os04g0510400
GO:0004386	Os04g0533000
GO:0004386	Os04g0566100
GO:0004386	Os04g0629300
GO:0004386	Os05g0110500
GO:0004386	Os05g0144300
GO:0004386	Os05g0150300
GO:0004386	Os05g0150600
GO:0004386	Os05g0247900
GO:0004386	Os05g0389800
GO:0004386	Os05g0392400
GO:0004386	Os06g0192500
GO:0004386	Os06g0255700
GO:0004386	Os06g0343100
GO:0004386	Os06g0535100
GO:0004386	Os06g0602400
GO:0004386	Os06g0697200
GO:0004386	Os06g0701100
GO:0004386	Os07g0143700
GO:0004386	Os07g0202100
GO:0004386	Os07g0301200
GO:0004386	Os07g0434500
GO:0004386	Os07g0495900
GO:0004386	Os07g0497100
GO:0004386	Os07g0508000
GO:0004386	Os07g0511500
GO:0004386	Os07g0517000
GO:0004386	Os07g0598300
GO:0004386	Os07g0621500
GO:0004386	Os07g0636200
GO:0004386	Os07g0642400
GO:0004386	Os07g0647900
GO:0004386	Os07g0660000
GO:0004386	Os07g0660200
GO:0004386	Os07g0680500
GO:0004386	Os07g0681600
GO:0004386	Os08g0154200
GO:0004386	Os08g0154225
GO:0004386	Os08g0180300
GO:0004386	Os08g0243866
GO:0004386	Os08g0335000
GO:0004386	Os08g0416100
GO:0004386	Os09g0383400
GO:0004386	Os09g0520700
GO:0004386	Os10g0457700
GO:0004386	Os10g0471350
GO:0004386	Os10g0503700
GO:0004386	Os10g0566050
GO:0004386	Os11g0176200
GO:0004386	Os11g0310800
GO:0004386	Os11g0599500
GO:0004386	Os11g0672700
GO:0004386	Os11g0689400
GO:0004386	Os11g0708600
GO:0004386	Os12g0279000
GO:0004386	Os12g0291000
GO:0004386	Os12g0481100
GO:0004386	Os12g0611200
GO:0004392	Os03g0395000
GO:0004392	Os04g0511200
GO:0004392	Os06g0603000
GO:0004396	Os01g0190400
GO:0004396	Os01g0722700
GO:0004396	Os01g0742500
GO:0004396	Os01g0940100
GO:0004396	Os05g0187100
GO:0004396	Os05g0375100
GO:0004396	Os05g0522500
GO:0004396	Os05g0532600
GO:0004396	Os07g0197100
GO:0004396	Os07g0446800
GO:0004399	Os01g0232700
GO:0004400	Os02g0709200
GO:0004401	Os07g0191000
GO:0004402	Os01g0246100
GO:0004402	Os01g0893400
GO:0004402	Os01g0908200
GO:0004402	Os02g0137450
GO:0004402	Os02g0137500
GO:0004402	Os04g0482300
GO:0004402	Os04g0484900
GO:0004402	Os06g0650300
GO:0004402	Os06g0704800
GO:0004402	Os07g0626600
GO:0004402	Os09g0347800
GO:0004407	Os01g0909100
GO:0004407	Os02g0214900
GO:0004407	Os02g0215200
GO:0004407	Os04g0166600
GO:0004407	Os04g0409600
GO:0004407	Os05g0597100
GO:0004407	Os06g0583400
GO:0004407	Os08g0344100
GO:0004407	Os11g0200000
GO:0004407	Os11g0201400
GO:0004411	Os06g0103300
GO:0004412	Os08g0342400
GO:0004412	Os09g0294000
GO:0004412	Os11g0128800
GO:0004413	Os02g0831800
GO:0004416	Os03g0332400
GO:0004416	Os09g0516600
GO:0004417	Os01g0363600
GO:0004418	Os02g0168800
GO:0004419	Os01g0269000
GO:0004420	Os02g0713900
GO:0004420	Os08g0512700
GO:0004420	Os09g0492700
GO:0004421	Os03g0118800
GO:0004421	Os08g0544900
GO:0004421	Os09g0521400
GO:0004422	Os05g0182201
GO:0004424	Os04g0617800
GO:0004425	Os04g0467700
GO:0004425	Os08g0320400
GO:0004425	Os09g0255400
GO:0004427	Os01g0322300
GO:0004427	Os01g0337500
GO:0004427	Os01g0866500
GO:0004427	Os01g0974800
GO:0004427	Os02g0184200
GO:0004427	Os02g0537900
GO:0004427	Os02g0704900
GO:0004427	Os02g0768600
GO:0004427	Os02g0802500
GO:0004427	Os04g0687100
GO:0004427	Os05g0114000
GO:0004427	Os05g0156900
GO:0004427	Os05g0438500
GO:0004427	Os06g0178900
GO:0004427	Os06g0644200
GO:0004427	Os10g0406100
GO:0004427	Os11g0612950
GO:0004427	Os12g0191150
GO:0004430	Os11g0209700
GO:0004435	Os01g0531200
GO:0004435	Os01g0738500
GO:0004435	Os02g0592600
GO:0004435	Os03g0289300
GO:0004435	Os05g0127200
GO:0004435	Os07g0694000
GO:0004435	Os12g0562400
GO:0004439	Os01g0739200
GO:0004439	Os01g0859400
GO:0004439	Os05g0524200
GO:0004439	Os10g0561900
GO:0004449	Os01g0276100
GO:0004449	Os02g0595500
GO:0004449	Os04g0479200
GO:0004450	Os01g0248400
GO:0004450	Os01g0654500
GO:0004450	Os04g0508200
GO:0004450	Os05g0573200
GO:0004451	Os07g0529000
GO:0004452	Os05g0413400
GO:0004452	Os07g0546000
GO:0004455	Os01g0652600
GO:0004455	Os02g0151600
GO:0004455	Os05g0573700
GO:0004455	Os10g0446800
GO:0004459	Os02g0105400
GO:0004459	Os06g0104900
GO:0004462	Os05g0230900
GO:0004462	Os05g0295800
GO:0004462	Os08g0191700
GO:0004470	Os01g0188400
GO:0004470	Os01g0723400
GO:0004470	Os01g0743500
GO:0004470	Os02g0665000
GO:0004470	Os05g0186300
GO:0004470	Os07g0496200
GO:0004470	Os10g0503500
GO:0004471	Os01g0188400
GO:0004471	Os01g0723400
GO:0004471	Os01g0743500
GO:0004471	Os05g0186300
GO:0004473	Os01g0188400
GO:0004473	Os01g0723400
GO:0004473	Os05g0186300
GO:0004474	Os04g0486950
GO:0004475	Os01g0847200
GO:0004475	Os03g0268400
GO:0004475	Os08g0237200
GO:0004476	Os01g0127900
GO:0004476	Os11g0600900
GO:0004478	Os01g0207300
GO:0004478	Os01g0293000
GO:0004478	Os01g0323600
GO:0004478	Os05g0135700
GO:0004478	Os07g0477250
GO:0004479	Os01g0687500
GO:0004482	Os08g0180000
GO:0004484	Os11g0217500
GO:0004484	Os12g0193200
GO:0004485	Os12g0605800
GO:0004488	Os02g0120900
GO:0004488	Os05g0150800
GO:0004488	Os09g0327300
GO:0004489	Os03g0815200
GO:0004491	Os07g0188800
GO:0004496	Os10g0329300
GO:0004497	Os01g0183600
GO:0004497	Os01g0197100
GO:0004497	Os01g0210900
GO:0004497	Os01g0211200
GO:0004497	Os01g0211600
GO:0004497	Os01g0388000
GO:0004497	Os01g0561600
GO:0004497	Os01g0602200
GO:0004497	Os01g0602400
GO:0004497	Os01g0627400
GO:0004497	Os01g0627500
GO:0004497	Os01g0627600
GO:0004497	Os01g0700900
GO:0004497	Os01g0701500
GO:0004497	Os01g0803800
GO:0004497	Os01g0803900
GO:0004497	Os01g0804200
GO:0004497	Os01g0804400
GO:0004497	Os01g0804900
GO:0004497	Os01g0951500
GO:0004497	Os02g0110200
GO:0004497	Os02g0113200
GO:0004497	Os02g0152400
GO:0004497	Os02g0184600
GO:0004497	Os02g0185500
GO:0004497	Os02g0186200
GO:0004497	Os02g0204700
GO:0004497	Os02g0218700
GO:0004497	Os02g0218800
GO:0004497	Os02g0221900
GO:0004497	Os02g0323600
GO:0004497	Os02g0467000
GO:0004497	Os02g0467600
GO:0004497	Os02g0529800
GO:0004497	Os02g0569000
GO:0004497	Os02g0569900
GO:0004497	Os02g0570700
GO:0004497	Os02g0571900
GO:0004497	Os02g0596300
GO:0004497	Os03g0138200
GO:0004497	Os03g0139600
GO:0004497	Os03g0140100
GO:0004497	Os03g0140200
GO:0004497	Os03g0140400
GO:0004497	Os03g0154000
GO:0004497	Os03g0223100
GO:0004497	Os03g0225900
GO:0004497	Os03g0227700
GO:0004497	Os03g0371000
GO:0004497	Os03g0417700
GO:0004497	Os03g0593600
GO:0004497	Os03g0602300
GO:0004497	Os03g0650200
GO:0004497	Os03g0658800
GO:0004497	Os03g0760200
GO:0004497	Os03g0767000
GO:0004497	Os03g0839100
GO:0004497	Os04g0101400
GO:0004497	Os04g0178400
GO:0004497	Os04g0180400
GO:0004497	Os04g0448900
GO:0004497	Os04g0469800
GO:0004497	Os04g0560100
GO:0004497	Os04g0570000
GO:0004497	Os04g0570500
GO:0004497	Os04g0570600
GO:0004497	Os04g0573900
GO:0004497	Os05g0181200
GO:0004497	Os05g0211100
GO:0004497	Os05g0320700
GO:0004497	Os05g0382500
GO:0004497	Os05g0415800
GO:0004497	Os05g0415900
GO:0004497	Os05g0416400
GO:0004497	Os05g0445100
GO:0004497	Os05g0482400
GO:0004497	Os06g0102100
GO:0004497	Os06g0110000
GO:0004497	Os06g0191800
GO:0004497	Os06g0254600
GO:0004497	Os06g0497350
GO:0004497	Os06g0501900
GO:0004497	Os06g0565100
GO:0004497	Os06g0568600
GO:0004497	Os06g0569500
GO:0004497	Os06g0569900
GO:0004497	Os06g0570100
GO:0004497	Os06g0600400
GO:0004497	Os06g0642200
GO:0004497	Os07g0217600
GO:0004497	Os07g0218700
GO:0004497	Os07g0418500
GO:0004497	Os07g0419000
GO:0004497	Os07g0464700
GO:0004497	Os07g0465400
GO:0004497	Os07g0491800
GO:0004497	Os07g0520300
GO:0004497	Os07g0567100
GO:0004497	Os07g0567200
GO:0004497	Os07g0603700
GO:0004497	Os07g0635300
GO:0004497	Os07g0635500
GO:0004497	Os07g0681300
GO:0004497	Os08g0105400
GO:0004497	Os08g0131100
GO:0004497	Os08g0262500
GO:0004497	Os08g0465700
GO:0004497	Os08g0507100
GO:0004497	Os08g0508000
GO:0004497	Os08g0547300
GO:0004497	Os09g0380300
GO:0004497	Os09g0403300
GO:0004497	Os09g0447300
GO:0004497	Os09g0530275
GO:0004497	Os10g0179200
GO:0004497	Os10g0320100
GO:0004497	Os10g0378000
GO:0004497	Os10g0403000
GO:0004497	Os10g0439700
GO:0004497	Os10g0439800
GO:0004497	Os10g0439924
GO:0004497	Os10g0486100
GO:0004497	Os10g0512400
GO:0004497	Os10g0515200
GO:0004497	Os10g0515400
GO:0004497	Os11g0138300
GO:0004497	Os11g0143200
GO:0004497	Os11g0289700
GO:0004497	Os11g0525200
GO:0004497	Os12g0118900
GO:0004497	Os12g0119000
GO:0004497	Os12g0134900
GO:0004497	Os12g0139300
GO:0004497	Os12g0199800
GO:0004497	Os12g0268000
GO:0004497	Os12g0274700
GO:0004497	Os12g0291100
GO:0004497	Os12g0291400
GO:0004497	Os12g0292400
GO:0004497	Os12g0512800
GO:0004499	Os01g0224700
GO:0004499	Os01g0273800
GO:0004499	Os01g0274100
GO:0004499	Os01g0368000
GO:0004499	Os01g0645400
GO:0004499	Os01g0732700
GO:0004499	Os02g0272200
GO:0004499	Os02g0580600
GO:0004499	Os03g0162000
GO:0004499	Os03g0182000
GO:0004499	Os04g0128900
GO:0004499	Os04g0223500
GO:0004499	Os04g0223901
GO:0004499	Os05g0528600
GO:0004499	Os06g0203200
GO:0004499	Os06g0203400
GO:0004499	Os06g0528700
GO:0004499	Os07g0111700
GO:0004499	Os07g0111900
GO:0004499	Os07g0112000
GO:0004499	Os07g0112100
GO:0004499	Os07g0437000
GO:0004499	Os09g0548400
GO:0004499	Os09g0548700
GO:0004499	Os09g0549300
GO:0004499	Os10g0553800
GO:0004499	Os10g0554300
GO:0004499	Os11g0207700
GO:0004499	Os11g0207900
GO:0004499	Os12g0189500
GO:0004499	Os12g0512000
GO:0004506	Os03g0231700
GO:0004506	Os03g0231800
GO:0004512	Os03g0192700
GO:0004512	Os10g0369900
GO:0004514	Os03g0837300
GO:0004514	Os04g0429800
GO:0004514	Os09g0553600
GO:0004516	Os03g0837300
GO:0004516	Os04g0429800
GO:0004517	Os02g0104700
GO:0004518	Os01g0166100
GO:0004518	Os01g0702000
GO:0004518	Os01g0753200
GO:0004518	Os01g0777300
GO:0004518	Os01g0801000
GO:0004518	Os01g0801100
GO:0004518	Os01g0948100
GO:0004518	Os02g0462300
GO:0004518	Os02g0497500
GO:0004518	Os02g0523500
GO:0004518	Os02g0788500
GO:0004518	Os03g0100400
GO:0004518	Os03g0205400
GO:0004518	Os03g0834000
GO:0004518	Os04g0397100
GO:0004518	Os04g0507000
GO:0004518	Os04g0648700
GO:0004518	Os05g0170800
GO:0004518	Os05g0540100
GO:0004518	Os06g0530700
GO:0004518	Os07g0230500
GO:0004518	Os08g0101600
GO:0004518	Os08g0172200
GO:0004518	Os08g0236700
GO:0004518	Os09g0521900
GO:0004518	Os09g0536000
GO:0004518	Os11g0146550
GO:0004518	Os11g0267400
GO:0004518	Os11g0602400
GO:0004518	Os12g0143300
GO:0004518	Os12g0230100
GO:0004518	Os12g0279600
GO:0004519	Os01g0128100
GO:0004519	Os01g0128200
GO:0004519	Os01g0390600
GO:0004519	Os01g0777300
GO:0004519	Os01g0801000
GO:0004519	Os01g0801100
GO:0004519	Os01g0948100
GO:0004519	Os02g0494700
GO:0004519	Os02g0496500
GO:0004519	Os02g0565400
GO:0004519	Os02g0702000
GO:0004519	Os03g0166800
GO:0004519	Os03g0169800
GO:0004519	Os03g0205400
GO:0004519	Os03g0834000
GO:0004519	Os04g0612800
