go_id	gene_id
GO:0005615	Os02g0220100
GO:0005615	Os02g0629800
GO:0005615	Os04g0398700
GO:0005615	Os04g0523500
GO:0005615	Os05g0374200
GO:0005615	Os06g0556600
GO:0005615	Os06g0572300
GO:0005615	Os07g0125201
GO:0005615	Os07g0128800
GO:0005615	Os07g0213800
GO:0005615	Os07g0214100
GO:0005615	Os07g0214300
GO:0005615	Os07g0214600
GO:0005615	Os07g0215500
GO:0005615	Os07g0590500
GO:0005615	Os08g0460600
GO:0005615	Os09g0564000
GO:0005615	Os09g0572800
GO:0005615	Os10g0483500
GO:0005618	Os01g0127200
GO:0005618	Os01g0215700
GO:0005618	Os01g0216000
GO:0005618	Os01g0216400
GO:0005618	Os01g0234300
GO:0005618	Os01g0234499
GO:0005618	Os01g0248900
GO:0005618	Os01g0249100
GO:0005618	Os01g0249200
GO:0005618	Os01g0253300
GO:0005618	Os01g0254300
GO:0005618	Os01g0263300
GO:0005618	Os01g0274500
GO:0005618	Os01g0279000
GO:0005618	Os01g0293000
GO:0005618	Os01g0311800
GO:0005618	Os01g0312500
GO:0005618	Os01g0323600
GO:0005618	Os01g0634600
GO:0005618	Os01g0702300
GO:0005618	Os01g0705100
GO:0005618	Os01g0723200
GO:0005618	Os01g0727800
GO:0005618	Os01g0727840
GO:0005618	Os01g0743200
GO:0005618	Os01g0769700
GO:0005618	Os01g0788400
GO:0005618	Os01g0795100
GO:0005618	Os01g0795200
GO:0005618	Os01g0795400
GO:0005618	Os01g0823100
GO:0005618	Os01g0841600
GO:0005618	Os01g0868800
GO:0005618	Os01g0868900
GO:0005618	Os01g0880300
GO:0005618	Os01g0905800
GO:0005618	Os01g0940800
GO:0005618	Os01g0944700
GO:0005618	Os01g0944900
GO:0005618	Os01g0948400
GO:0005618	Os01g0952100
GO:0005618	Os01g0966700
GO:0005618	Os02g0115900
GO:0005618	Os02g0127800
GO:0005618	Os02g0267200
GO:0005618	Os02g0267700
GO:0005618	Os02g0267900
GO:0005618	Os02g0268050
GO:0005618	Os02g0268400
GO:0005618	Os02g0268600
GO:0005618	Os02g0274100
GO:0005618	Os02g0280200
GO:0005618	Os02g0280300
GO:0005618	Os02g0288100
GO:0005618	Os02g0325100
GO:0005618	Os02g0491600
GO:0005618	Os02g0491700
GO:0005618	Os02g0491800
GO:0005618	Os02g0532500
GO:0005618	Os02g0534400
GO:0005618	Os02g0658600
GO:0005618	Os02g0658800
GO:0005618	Os02g0665300
GO:0005618	Os02g0688400
GO:0005618	Os02g0689800
GO:0005618	Os02g0696500
GO:0005618	Os02g0715000
GO:0005618	Os02g0744200
GO:0005618	Os02g0753800
GO:0005618	Os02g0771600
GO:0005618	Os02g0783000
GO:0005618	Os02g0823700
GO:0005618	Os03g0102500
GO:0005618	Os03g0102700
GO:0005618	Os03g0106500
GO:0005618	Os03g0106700
GO:0005618	Os03g0106800
GO:0005618	Os03g0106900
GO:0005618	Os03g0108300
GO:0005618	Os03g0155300
GO:0005618	Os03g0155500
GO:0005618	Os03g0155700
GO:0005618	Os03g0155900
GO:0005618	Os03g0156000
GO:0005618	Os03g0156300
GO:0005618	Os03g0158700
GO:0005618	Os03g0179100
GO:0005618	Os03g0226200
GO:0005618	Os03g0233900
GO:0005618	Os03g0234000
GO:0005618	Os03g0234100
GO:0005618	Os03g0239000
GO:0005618	Os03g0249400
GO:0005618	Os03g0300500
GO:0005618	Os03g0309400
GO:0005618	Os03g0333200
GO:0005618	Os03g0336400
GO:0005618	Os03g0377100
GO:0005618	Os03g0399000
GO:0005618	Os03g0424500
GO:0005618	Os03g0424800
GO:0005618	Os03g0428700
GO:0005618	Os03g0563300
GO:0005618	Os03g0605300
GO:0005618	Os03g0645000
GO:0005618	Os03g0651800
GO:0005618	Os03g0710800
GO:0005618	Os03g0760800
GO:0005618	Os03g0804700
GO:0005618	Os03g0807800
GO:0005618	Os03g0822000
GO:0005618	Os03g0854600
GO:0005618	Os04g0120300
GO:0005618	Os04g0121100
GO:0005618	Os04g0121300
GO:0005618	Os04g0127100
GO:0005618	Os04g0127200
GO:0005618	Os04g0127300
GO:0005618	Os04g0228400
GO:0005618	Os04g0349500
GO:0005618	Os04g0413200
GO:0005618	Os04g0413500
GO:0005618	Os04g0438400
GO:0005618	Os04g0458900
GO:0005618	Os04g0462500
GO:0005618	Os04g0464200
GO:0005618	Os04g0465300
GO:0005618	Os04g0486600
GO:0005618	Os04g0513301
GO:0005618	Os04g0530100
GO:0005618	Os04g0543700
GO:0005618	Os04g0552200
GO:0005618	Os04g0553500
GO:0005618	Os04g0553650
GO:0005618	Os04g0583500
GO:0005618	Os04g0604200
GO:0005618	Os04g0604300
GO:0005618	Os04g0604800
GO:0005618	Os04g0604900
GO:0005618	Os04g0617900
GO:0005618	Os04g0631200
GO:0005618	Os04g0641200
GO:0005618	Os04g0660400
GO:0005618	Os04g0664800
GO:0005618	Os04g0664900
GO:0005618	Os05g0135700
GO:0005618	Os05g0186300
GO:0005618	Os05g0197200
GO:0005618	Os05g0276500
GO:0005618	Os05g0277000
GO:0005618	Os05g0277500
GO:0005618	Os05g0280700
GO:0005618	Os05g0317700
GO:0005618	Os05g0317900
GO:0005618	Os05g0318700
GO:0005618	Os05g0361500
GO:0005618	Os05g0367800
GO:0005618	Os05g0368700
GO:0005618	Os05g0375400
GO:0005618	Os05g0402700
GO:0005618	Os05g0428600
GO:0005618	Os05g0430800
GO:0005618	Os05g0477600
GO:0005618	Os05g0495900
GO:0005618	Os05g0517600
GO:0005618	Os05g0521600
GO:0005618	Os06g0108600
GO:0005618	Os06g0193200
GO:0005618	Os06g0213100
GO:0005618	Os06g0237400
GO:0005618	Os06g0247500
GO:0005618	Os06g0319700
GO:0005618	Os06g0335900
GO:0005618	Os06g0531900
GO:0005618	Os06g0621900
GO:0005618	Os06g0624100
GO:0005618	Os06g0662000
GO:0005618	Os06g0682900
GO:0005618	Os06g0696400
GO:0005618	Os06g0696500
GO:0005618	Os06g0696566
GO:0005618	Os06g0696600
GO:0005618	Os06g0697000
GO:0005618	Os06g0700000
GO:0005618	Os06g0718100
GO:0005618	Os07g0480800
GO:0005618	Os07g0529700
GO:0005618	Os07g0572100
GO:0005618	Os07g0577700
GO:0005618	Os07g0607400
GO:0005618	Os07g0630400
GO:0005618	Os07g0655600
GO:0005618	Os07g0675100
GO:0005618	Os07g0691100
GO:0005618	Os07g0691200
GO:0005618	Os08g0189600
GO:0005618	Os08g0190100
GO:0005618	Os08g0206950
GO:0005618	Os08g0220400
GO:0005618	Os08g0237000
GO:0005618	Os08g0237800
GO:0005618	Os08g0240500
GO:0005618	Os08g0240566
GO:0005618	Os08g0326700
GO:0005618	Os08g0430500
GO:0005618	Os08g0434100
GO:0005618	Os08g0450100
GO:0005618	Os08g0450200
GO:0005618	Os08g0459700
GO:0005618	Os08g0531000
